,uid,contentsId,contents,likeCount,tv_name
0,1716167350,1585217047888003833,这个舅舅真的好哇,0,15
1,1584910627,1582719562024004809,许光汉这么帅演技这么好，怎么才被发现,0,15
2,2394999136,1578236222632002660,就喜欢你的不准时！,0,15
3,1507458238,1580016469794009829,老天爷我什么时候可以穿越呀？！,1,15
4,1479089322,1578301249535009083,开头删掉了王是同性恋,7,15
5,1804098223,1599687549686002822,时间是个轮回啊,0,15
6,1346146950,1587893408666003822,都给了第二次重生的机会,0,15
7,2082128304,1578624155149001417,王全胜是因为同性恋才跳海，为什么到我们这边没有了,15,15
8,2002868068,1583085587579007656,对对对被删减了,0,15
9,1304860403,1580979150372001132,这里删了片头！,9,15
10,2440733685,1582281378280002657,王全身跳海原因被删了………………,0,15
11,1290065178,1580219809624000976,这集开头王铨胜的故事被删，微博搜“蓝色初恋”看,12,15
12,1111258267,1581590205417002372,王全胜前导片被剪了啊,3,15
13,69911276,1581842711201007109,片头叫蓝色初恋，可以去其他地方搜来看，好喜欢的。,0,15
14,1806166287,1585387784055002912,这集王诠胜片头被删了,0,15
15,2006629177,1578239235035009879,更新了也,0,15
16,2267756752,1595818945167009792,这是王诠胜的故事,0,15
17,1238878842,1585307747183006352,你为什么把王诠胜的故事删了？！,1,15
18,2382575917,1597035838881000145,2020/8/10，还是出不了老李的坑,0,15
19,2556331598,1600937909296002588,来了,0,15
20,2735281902,1578236075620002566,来啦提前更新,2,15
21,1206507447,1578236026239001306,所以暂时将你眼睛闭了起来,3,15
22,2178351576,1582512337830001925,片头片尾都是连着的,0,15
23,1470601679,1578236470857005268,准时报到,0,15
24,1290065178,1580219934949008680,删掉了王铨胜本体“蓝色初恋”,3,15
25,1754972628,1581681633282009705,是花钱的味道了,0,15
26,1164412758,1579339604196003187,也删减了啊,1,15
27,1686131417,1582467218860001725,这个是王诠胜，睁开眼睛就是李子维了,1,15
28,1314346531,1578242665260002338,时间很短,0,15
29,2511390802,1581478686916003102,大陆要净化环境不让播,6,15
30,1416441980,1580404494057008997,我喜欢这个速度哈哈,1,15
31,1246482771,1580551988355004276,张鑫能看到吗,0,15
32,1617535976,1584668074313005583,这集开始的几集开始发糖，甜甜的大学时光,3,15
33,355597694281802,1581326857667003310,资本主义气息,0,15
34,2421464403,1580739759775005704,开头呢？,0,15
35,2440733685,1581945463844004478,删了王跳海的原因,0,15
36,1623943324,1581683157786007707,大陆本这么多集，就这集没有片头你们不会觉得奇怪？,2,15
37,307231362918467,1580824918663002699,剪了怎么填坑啊,1,15
38,1722903285,1583135709908006426,百慧想见你,0,15
39,1765453825,1578322603090008562,一周一集剧情都忘了😣,0,15
40,1733019577,1579581382897004190,远离一点同性恋,1,15
41,1819779840,1582101900098003877,删了王铨胜，被歧视跳海的故事,1,15
42,2483195252,1588657351558001663,王诠胜本人故事一定要看微博可看,0,15
43,1240427540,1578273553586006415,之所以提前了，是因为有删减[发怒],4,15
44,1725784974,1578239833662004241,非常好👍,0,15
45,1840983666,1581764378534003441,我上头了,0,15
46,1395285516,1582529556008005025,有删减可以在微博看删掉的,0,15
47,2423284443,1579793829750003775,开头曲太好听了叭!!,2,15
48,1400365710,1578236664633007225,提前更了吗,0,15
49,1237547452,1578236201508003194,更新啦啦啦,0,15
50,1492791625,1593241930990004759,告别式是19年飞机失事啊，现在是10年,0,15
51,1442472787,1578238458248003729,等得好辛苦,1,15
52,2420780357,1581573914180004098,会员说话嚣张点，哈哈哈,0,15
53,1392047123,1582099154898000301,那王诠胜的身体李子维能一直用么,1,15
54,1511370811,1585698365168006531,其实删减不影响梳理剧情,0,15
55,1790465187,1581316326487002144,很棒的剧,2,15
56,1628258366,1578239797082003997,台版在哪看啊,2,15
57,1760658610,1578897024063002156,网页版中视直播,0,15
58,1452140333,1581434587074006133,一定要微博搜蓝色初恋看王全胜的故事,7,15
59,1261715968,1578236685062008831,这个时长,0,15
60,451299766175765,1581842280619007187,干嘛删减啊,0,15
61,455007296040800,1581864879216009441,太难过了,1,15
62,1296746027,1585403675247000571,后制导演叫林孟洁,0,15
63,313214655013646,1578236353505005459,一周就更新两集，连片头片尾都不舍得错过,6,15
64,1599499193,1581765528124003218,我可以！！！,1,15
65,2205283829,1581237998997001569,王全胜和谁同性恋了？,1,15
66,1384284798,1582689105171006292,大家去微博搜蓝色初恋啊忘全胜本体的故事,2,15
67,1634902893,1578238371956003844,啊！等的时间太长了！片头都不想错过！,2,15
68,1417611266,1583818772377000450,这里删减掉的，可以去搜《蓝色初恋》补,0,15
69,1459574335,1582290290169007716,希望有一天世界可以不一样，不管我喜欢谁，都不会奇怪,6,15
70,451299766175765,1581842291514000899,想看娘娘腔王全胜啊,2,15
71,1613269493,1580489616383005360,好混乱啊,0,15
72,1632395676,1582191736850002935,赵本山保护我,1,15
73,1247023282,1579798412761007029,宜東高中,0,15
74,1685778545,1581332737136000903,不想错过啊,0,15
75,2375662026,1578236167624002837,提前了五分种,0,15
76,2132297961,1580472868217002037,一共多少集,0,15
77,2086331385,1578283957192009832,都一样不用去看什么台版,3,15
78,1430208373,1598710060556008935,我现在看懂片头了！！,0,15
79,1222991607,1579100460789001980,不舍得看下去；,3,15
80,2318739420,1582196149457006095,乖乖我看到这里咯,0,15
81,1445771180,1580818725325005973,想见你的121天,0,15
82,1497341089,1582003399131006221,片头曲前删减了王全胜的故事,5,15
83,2478854090,1582291968822000958,连片头都不想错过,1,15
84,1536779460,1583859545989003699,剧情好乱,0,15
85,2316271912,1579610349471002779,谁会想到你是那个傻不拉叽尼咕噜,9,15
86,1335722609,1584665720505009185,晗晗愿你开心😃,0,15
87,1319207815,1578240879367001990,是金钱的味道,11,15
88,2080552573,1581761594490007333,王子宁在看吗,0,15
89,1244916549,1580633242163004135,所以其实一切都是为了陈韵茹,2,15
90,1706182969,1583940058822001026,雯雯看了吗？,0,15
91,1445045079,1580404388383001690,太刺激了,0,15
92,1393813206,1581397476712005996,这是什么绝美爱情,3,15
93,1403857855,1581398305991005792,牛顿出来解释下,4,15
94,1502925696,1578835506989005690,这个魂穿似乎没有先后，因为一直是个圈儿,33,15
95,1413379859,1578235832330008515,总算等到了,9,15
96,1579636476,1578239023177009798,照顾好自己,0,15
97,1613287253,1578236161232002061,我来啦哥哥！！！！,4,15
98,1306819021,1579188766248007770,这个剧太好了！,8,15
99,1364830811,1579587287556000469,一直都是黄雨萱与李子维啊,10,15
100,1561543871,1581475231123000801,一切都像安排好了的,1,15
101,2422883201,1579496430638000239,天啊我起鸡皮疙瘩了,9,15
102,1243924574,1594558227346002963,好精彩好精彩！！！！,0,15
103,1532245585,1578237700726008394,呜呜呜省点看,18,15
104,4710654416,1582460433378004405,只有莫俊杰没有长大,2,15
105,1215517764,1584244858618005455,现在你相信了吧,0,15
106,2394999136,1578236235976005661,标题爱了！,7,15
107,1703952283,1579000862201002569,我喜欢这个标题,1,15
108,1395151862,1579329203292000483,欲罢不能啊这剧情,6,15
109,1787640196,1583111742991000480,这标题很🉑,0,15
110,1151830107,1579193703171005888,越来越精彩！！！,5,15
111,1265251488,1581171707961004415,标题就很甜,5,15
112,306552288315114,1578235914779000791,姐妹们冲呀,3,15
113,1694888573,1578236504931006352,等得好辛苦,1,15
114,2131904769,1581850027812002794,还以为穿越去找楚雨荨,8,15
115,1079892429,1578236858952009136,不舍得开倍速,2,15
116,1458400248,1581270118696000080,岳镇威走一波,0,15
117,353236301128462,1579168318167003649,淼淼宝贝在看吗,0,15
118,2459112329,1579237240072001546,哇⊙∀⊙！越来越精彩了！,1,15
119,1229938794,1581007478282001149,王全身从头至里都没有出现过,1,15
120,1781708503,1578313494759003661,这剧情我喜欢,7,15
121,321709999663467,1581833131306003854,是什么让我们相遇,0,15
122,1444734244,1578811748909001497,好舍不得，最后一集,1,15
123,1486374873,1578235977665001495,喜欢不守时,2,15
124,2153549847,1582981316911005964,说吧，是走流程还是直接夸😚😚,0,15
125,2500871796,1581604338679007906,富贵让我们相遇,0,15
126,1658826764,1579187978585005626,kao我还没看够啊,1,15
